index,c_inst_name_code,c_inst_code,c_inst_addr_type_code,c_inst_addr_begin_year,c_inst_addr_end_year,c_inst_addr_id,inst_xcoord,inst_ycoord,c_source,c_pages,c_notes,c_secondary_source_author
1780,887,1549,1,,,7660,0.0,0.0,27842.0,199,Temple ID 139559 Location: 建德縣西未池; Founding: 唐贞观中,
1781,887,1550,1,,,8358,0.0,0.0,27842.0,199,Temple ID 139943 Location: 安鄉縣治東,
1782,887,1551,1,,,8800,0.0,0.0,27842.0,200,Temple ID 140084 Location: 東鄉縣北江東; Founding: 宋嘉定九年,
1783,888,1552,1,,,7799,0.0,0.0,27842.0,199,Temple ID 140151 Location: 泰寧縣西爐峰; Founding: 唐天祐中,
1784,889,1553,1,,,7944,0.0,0.0,27842.0,198,Temple ID 139695 Location: 大庾縣龍山; Founding: 唐炎通中; Other: 宋代赐额,
1785,889,1554,1,,,8374,0.0,0.0,27842.0,198,Temple ID 139920 Location: 漵浦縣治東; Founding: 宋元丰中,
1786,889,1555,1,,,8332,0.0,0.0,27842.0,198,Temple ID 139955 Location: 宜章縣南; Founding: 宋嘉定中,
1787,890,1556,1,,,8311,0.0,0.0,27842.0,204,Temple ID 139876 Location: 城步縣城南; Founding: 宋代,
1788,891,1557,1,,,8950,0.0,0.0,27842.0,197,Temple ID 138821 Location: 鹹陽縣北; Other: 唐穆宗行幸,
1789,892,1558,1,,,20006,0.0,0.0,27842.0,198,Temple ID 140545 Location: 後藏; Other: 番名纳尔塘寺，雍正五年今名,
1790,893,1559,1,,,8178,0.0,0.0,27842.0,199,Temple ID 138827 Location: 州治西; Founding: 元代,
1791,894,1560,1,,,8670,0.0,0.0,27842.0,201,Temple ID 139983 Location: 華陽縣東; Other: 蜀中人多来往宿于客栈,
1792,894,1561,1,,,8769,0.0,0.0,27842.0,201,Temple ID 140061 Location: 蓬溪縣治西,
1793,895,1562,1,,,6853,0.0,0.0,27842.0,199,Temple ID 140516 Location: 畢節縣東; Other: 明正统中赐额,
1794,896,1563,1,,,7382,0.0,0.0,27842.0,198,Temple ID 138826 Location: 州輜重營; Founding: 康熙五十二年持云重修; Other: 寺内佛像为元代刘銮作,
1795,897,1564,1,,,7462,0.0,0.0,27842.0,199,Temple ID 138828 Location: 襄陵縣大光山; Other: 唐广德中赐额,
1796,897,1565,1,,,7440,0.0,0.0,27842.0,199,Temple ID 138829 Location: 永濟縣東; Founding: 唐道积（西永清院）; Other: 五代今名，明初四寺并入,
1797,898,1566,1,,,7362,0.0,0.0,27842.0,198,Temple ID 138817 Location: 承德府熱河; Founding: 康熙十一年敕建,
1798,899,1567,1,,,7362,0.0,0.0,27842.0,202,Temple ID 138832 Location: 承德府熱河行宮; Founding: 乾隆三十五年新向诸番，命仿西藏布达拉剌都纲法创建,
1799,900,1568,1,,,7756,0.0,0.0,27842.0,202,Temple ID 138838 Location: 休寧縣西南; Founding: 唐咸通中,
1800,901,1569,1,,,8902,0.0,0.0,27842.0,200,Temple ID 140479 Location: 府界; Other: 旧英祐侯祠地，康熙二十八年今名,
1801,902,1570,1,,,7211,0.0,0.0,27842.0,200,Temple ID 138845 Location: 東安門南箭; Founding: 清代; Other: 顺治八年宁克我奉敕勒碑,
1802,903,1571,1,,,7926,0.0,0.0,27842.0,198,Temple ID 139655 Location: 泰和縣治東; Founding: 唐代; Other: 宋元丰中，真宗、仁宗宸翰三轴送僧阁收藏,
1803,903,1572,1,,,7813,0.0,0.0,27842.0,198,Temple ID 140159 Location: 寧化縣東; Founding: 宋宝元初; Other: 明宣德中修,
1804,904,1573,1,,,7138,0.0,0.0,27842.0,199,Temple ID 139404 Location: 張掖縣祁蓮山; Other: 古名马蹄寺，明初今名,
1805,905,1574,1,,,7852,0.0,0.0,27842.0,199,Temple ID 139580 Location: 南昌縣惠民門內; Other: 旧隆兴院，唐代改名，康熙四十一年重建，唐斐休于此迎黄药,
1806,906,1575,1,,,7742,0.0,0.0,27842.0,203,Temple ID 138846 Location: 芫湖縣甸山; Founding: 南唐，顺义五年; Other: 旧名普济院。,
1807,906,1576,1,,,9011,0.0,0.0,27842.0,204,Temple ID 138847 Location: 鳳翔縣東東門外; Other: 寺壁存吴道子佛像画,
1808,906,1577,1,,,7185,0.0,0.0,27842.0,204,Temple ID 140334 Location: 新興州北,
1809,907,1578,1,,,20100,0.0,0.0,27842.0,202,Temple ID 138848 Location: 錦縣北; Founding: 明正统初; Other: 观音洞？洞中百佘石佛,
1810,908,1579,1,,,7975,0.0,0.0,27842.0,202,Temple ID 138849 Location: 蒲臺縣東南; Founding: 唐广德二年,
1811,909,1580,1,,,8339,0.0,0.0,27842.0,198,Temple ID 139968 Location: 藍山縣西門外,
1812,910,1581,1,,,8793,0.0,0.0,27842.0,202,Temple ID 139995 Location: 永川縣治南; Founding: 宋宝庆中,
1813,911,1582,1,,,8641,0.0,0.0,27842.0,53,Temple ID 140278 Location: 貴縣南山; Founding: 宋代; Other: 宋咸平初，太宗真宗赐御书,
1814,912,1583,1,,,7580,0.0,0.0,27842.0,52,Temple ID 138852 Location: 山陽縣西北鉢池山; Other: 明正统中重建，王乔练丹处,
1815,913,1584,1,,,8376,0.0,0.0,27842.0,52,Temple ID 139925 Location: 芷江縣葉家山; Founding: 宋淳熙中; Other: 县人游玩处,
1816,914,1585,1,,,8707,0.0,0.0,27842.0,52,Temple ID 140034 Location: 府治西北; Founding: 宋咸平中,
1817,915,1586,1,,,8293,0.0,0.0,27842.0,159,Temple ID 139857 Location: 長沙縣智度山; Other: 唐慧觉此居,
1818,916,1587,1,,,7926,0.0,0.0,27842.0,160,Temple ID 139652 Location: 泰和縣治西北; Founding: 唐代; Other: 宋代治平中赐额,
1819,917,1588,1,,,9028,0.0,0.0,27842.0,158,Temple ID 138855 Location: 洋縣西; Founding: 唐仪凤中,
1820,918,1589,1,,,7211,0.0,0.0,27842.0,158,Temple ID 138856 Location: 嵩祝寺西; Founding: na,
1821,918,1590,1,,,7570,0.0,0.0,27842.0,159,Temple ID 138857 Location: 江都縣東南隅河; Other: 旧名吉祥庵。乾隆十六年赐额,
1822,919,1591,1,,,8722,0.0,0.0,27842.0,159,Temple ID 140042 Location: 名山縣西; Other: 县南有水月寺,
1823,920,1592,1,,,6850,0.0,0.0,27842.0,42,Temple ID 140422 Location: 鎮寧州北,
1824,921,1593,1,,,8478,0.0,0.0,27842.0,42,Temple ID 140205 Location: 保昌縣內; Founding: 唐咸通中,
1825,922,1594,1,,,8293,0.0,0.0,27842.0,102,Temple ID 139851 Location: 長沙縣書堂山; Founding: 唐代,
1826,923,1595,1,,,8382,0.0,0.0,27842.0,141,Temple ID 139962 Location: 通道縣東,
1827,924,1596,1,,,8998,0.0,0.0,27842.0,141,Temple ID 139388 Location: 洛州縣南,
1828,924,1597,1,,,7159,0.0,0.0,27842.0,141,Temple ID 140290 Location: 安寧州蔥山; Founding: 宋代,
1829,924,1598,1,,,8930,0.0,0.0,27842.0,141,Temple ID 140374 Location: 府城東北; Other: 山水清奇胜地,
1830,925,1599,1,,,8264,0.0,0.0,27842.0,140,Temple ID 139803 Location: 江陵縣曾口; Founding: 梁代,
1831,926,1600,1,,,8185,0.0,0.0,27842.0,31,Temple ID 138232 Location: 登封縣西北; Other: 魏孝文帝避署宫,
1832,927,1601,1,,,7749,0.0,0.0,27842.0,31,Temple ID 138233 Location: 旌德縣東北; Founding: 梁代; Other: 太平兴国中复兴,
1833,927,1602,1,,,8331,0.0,0.0,27842.0,31,Temple ID 139949 Location: 州南,
1834,928,1603,1,,,8986,0.0,0.0,27842.0,54,Temple ID 139392 Location: 州城西北; Other: 有名人题咏,
1835,929,1604,1,,,6852,0.0,0.0,27842.0,54,Temple ID 140436 Location: 府城南; Founding: 明洪武中,
1836,930,1605,1,,,6793,0.0,0.0,27842.0,55,Temple ID 140437 Location: 黃平州飛雲岩; Founding: 明正统八年; Other: 寺前有清激池,
1837,931,1606,1,,,8250,0.0,0.0,27842.0,55,Temple ID 139818 Location: 光化縣東北; Founding: 元至正中,
1838,932,1607,1,,,8692,0.0,0.0,27842.0,54,Temple ID 140047 Location: 洪雅縣月珠山; Other: 寺有明月楼,
1839,933,1608,1,,,7475,0.0,0.0,27842.0,214,Temple ID 138858 Location: 州東南; Founding: 宋太平兴国初; Other: 别名庵头寺,
1840,934,1609,1,,,7242,0.0,0.0,27842.0,214,Temple ID 138859 Location: 天津縣運河北岸; Other: 乾隆一年重修,
1841,934,1610,1,,,7477,0.0,0.0,27842.0,214,Temple ID 138860 Location: 五臺縣望海峰; Founding: 后魏; Other: 康熙二十三年发帑重建，乾隆十四年重修,
1842,935,1611,1,,,7112,0.0,0.0,27842.0,162,Temple ID 138861 Location: 朝陽縣東; Founding: 康熙九年; Other: 别有朝阳寺，康熙中建立,
1843,935,1612,1,,,8139,0.0,0.0,27842.0,163,Temple ID 138862 Location: 淇縣朝陽山下; Founding: 隋代,
1844,936,1613,1,,,8351,0.0,0.0,27842.0,229,Temple ID 139897 Location: 武陵縣東水佛山; Founding: 唐代,
1845,937,1614,1,,,8211,0.0,0.0,27842.0,230,Temple ID 139734 Location: 黃陂縣西; Founding: 唐贞观中,
1846,938,1615,1,,,8937,0.0,0.0,27842.0,246,Temple ID 140372 Location: 騰越州來鳳山; Other: 原为古龙凤神祠,
1847,939,1616,1,,,7621,0.0,0.0,27842.0,231,Temple ID 139474 Location: 秀水縣西古橋李亭; Other: 旧名报本禅院，宋宣和中改名王清万寿宫，建炎初复名，乾隆二十七年今额,
1848,940,1617,1,,,0,0.0,0.0,27842.0,83,Temple ID 140539 Location: 日喀則城西都布山; Founding: 根敦单巴（宗客巴第子）; Other: 藏地首庙,
1849,941,1618,1,,,7538,0.0,0.0,27842.0,93,Temple ID 138863 Location: 城隍廟西; Founding: 晋代; Other: 晋朱明故宅,
1850,942,1619,1,,,7547,0.0,0.0,27842.0,179,Temple ID 138180 Location: 昭文縣治南; Founding: 宋建炎四年; Other: 一名方塔寺,
1851,942,1620,1,,,7620,0.0,0.0,27842.0,179,Temple ID 139471 Location: 嘉興縣東; Founding: 梁天监中; Other: 传为汉朱卖臣故宅,
1852,943,1621,1,,,7304,0.0,0.0,27842.0,178,Temple ID 138181 Location: 漆水縣東南隅; Founding: 金大定中,
1853,943,1622,1,,,7084,0.0,0.0,27842.0,178,Temple ID 140292 Location: 昆明縣南; Other: 一名常乐寺，有十三丈佛图,
1854,943,1623,1,,,7194,0.0,0.0,27842.0,178,Temple ID 140386 Location: 州城東,
1855,944,1624,1,,,7539,0.0,0.0,27842.0,178,Temple ID 138182 Location: 西洞庭村東新安嶺; Founding: 宋咸淳二年,
1856,945,1625,1,,,7534,0.0,0.0,27842.0,177,Temple ID 138183 Location: 無錫縣西; Founding: 宋元徽中，僧显,
1857,945,1626,1,,,7864,0.0,0.0,27842.0,177,Temple ID 139618 Location: 瑞昌縣治東; Founding: 宋祥符中,
1858,945,1627,1,,,7930,0.0,0.0,27842.0,177,Temple ID 139703 Location: 瑞金縣北; Founding: 唐天祐中; Other: 旧名浮象寺，明万历重修,
1859,945,1628,1,,,8308,0.0,0.0,27842.0,177,Temple ID 139875 Location: 邵陽縣東山; Other: 一名太平寺，吕仙遗迹,
1860,945,1629,1,,,8492,0.0,0.0,27842.0,177,Temple ID 140236 Location: 合浦縣東北; Founding: 元至元中,
1861,945,1630,1,,,8622,0.0,0.0,27842.0,177,Temple ID 140273 Location: 平樂縣東重下關; Founding: 康熙三十二年重修; Other: 一名光孝寺,
1862,945,1631,1,,,7181,0.0,0.0,27842.0,177,Temple ID 140307 Location: 沾益州東山,
1863,945,1632,1,,,8878,0.0,0.0,27842.0,178,Temple ID 140412 Location: 府城東東山,
1864,945,1633,1,,,8901,0.0,0.0,27842.0,178,Temple ID 140499 Location: 府東,
1865,946,1634,1,,,7902,0.0,0.0,27842.0,178,Temple ID 139653 Location: 府治南; Founding: 三国吴代; Other: 本名东山禅寺，宋今名，明代白鹭书院，又县学，后复寺,
1866,947,1635,1,,,9041,0.0,0.0,27842.0,179,Temple ID 138184 Location: 紫陽縣西; Founding: 明成化中; Other: 栋宇壮丽，汉南甲首,
1867,948,1636,1,,,8087,0.0,0.0,27842.0,177,Temple ID 138185 Location: 蘭陽縣東城; Founding: 元代; Other: 石塔,
1868,949,1637,1,,,7095,0.0,0.0,27842.0,176,Temple ID 138179 Location: 遼陽州東門外; Other: 别有西会寺，中会寺,
1869,950,1638,1,,,7271,0.0,0.0,27842.0,179,Temple ID 138186 Location: 定興縣治東南; Founding: 金明昌中; Other: 明洪武中重建成，唐贾岛修持处,
1870,950,1639,1,,,7863,0.0,0.0,27842.0,179,Temple ID 139619 Location: 德化縣盧山; Founding: 晋太元九年慧远; Other: 谢灵云连社，初为律寺，宋改禅寺，明洪武六年重修，顺治十三年重修,
1871,950,1640,1,,,7899,0.0,0.0,27842.0,180,Temple ID 139636 Location: 崇仁縣北; Founding: 宋代; Other: 乐史读书所,
1872,950,1641,1,,,8772,0.0,0.0,27842.0,180,Temple ID 140059 Location: 安岳縣治南,
1873,950,1642,1,,,8832,0.0,0.0,27842.0,180,Temple ID 140075 Location: 江安縣東; Founding: 宋绍兴中; Other: 县西西林寺，宋绍兴中建立,
1874,950,1643,1,,,8824,0.0,0.0,27842.0,180,Temple ID 140078 Location: 內江縣東; Founding: 宋绍兴中; Other: 县北西林寺，宋咸淳建立,
1875,950,1644,1,,,8394,0.0,0.0,27842.0,180,Temple ID 140185 Location: 清遠縣東; Founding: 唐显德二年,
1876,951,1645,1,,,8990,0.0,0.0,27842.0,179,Temple ID 138187 Location: 府治東; Founding: 明正统一年; Other: 清洌石泉,
1877,951,1646,1,,,8230,0.0,0.0,27842.0,179,Temple ID 139751 Location: 黃梅縣西南; Other: 一名莲花寺，五祖传衣处，有吴道子传衣图,
1878,951,1647,1,,,7127,0.0,0.0,27842.0,179,Temple ID 140475 Location: 婺川縣東; Founding: 明嘉靖中; Other: 县东丰乐寺,
1879,952,1648,1,,,7767,0.0,0.0,27842.0,177,Temple ID 138188 Location: 東流縣北; Founding: 唐太历中,
1880,953,1649,1,,,7540,0.0,0.0,27842.0,178,Temple ID 138189 Location: 長洲縣東南; Founding: 吴赤鸟中; Other: 初名镇国院，唐大中中，东禅明觉寺？敕改,
1881,954,1650,1,,,7811,0.0,0.0,27842.0,178,Temple ID 140158 Location: 上杭縣東; Other: 又天王寺，宋乾道三年两寺共今所,
1882,955,1651,1,,,7814,0.0,0.0,27842.0,177,Temple ID 140157 Location: 清流縣東; Founding: 宋元符中,
1883,956,1652,1,,,6833,0.0,0.0,27842.0,179,Temple ID 140489 Location: 龍泉縣東山,
1884,956,1653,1,,,6912,0.0,0.0,27842.0,179,Temple ID 140523 Location: 普安州筆架山,
1885,957,1654,1,,,0,0.0,0.0,27842.0,105,Temple ID 138865 Location: 金山鎮鬆隱鎮; Founding: 元至正中,
1886,958,1655,1,,,7112,0.0,0.0,27842.0,257,Temple ID 138867 Location: 朝陽縣東南月華山; Founding: 元代; Other: 雍正十一年重建,
1887,959,1656,1,,,7437,0.0,0.0,27842.0,188,Temple ID 138868 Location: 夏縣南吳村柏培山,
1888,960,1657,1,,,8997,0.0,0.0,27842.0,189,Temple ID 139390 Location: 州西; Founding: 唐太宗; Other: 壁有太宗像,
1889,961,1658,1,,,7358,0.0,0.0,27842.0,188,Temple ID 138869 Location: 懷來縣新保安西; Founding: 唐代,
1890,961,1659,1,,,7211,0.0,0.0,27842.0,188,Temple ID 138870 Location: 內城; Founding: 元至正中; Other: 乾隆二十五年重修,
1891,961,1660,1,,,7314,0.0,0.0,27842.0,188,Temple ID 138871 Location: 州治東; Other: 唐代观音院，从谂道场，金大定中今名，雍正十一年重修赐额,
1892,961,1661,1,,,7746,0.0,0.0,27842.0,188,Temple ID 138872 Location: 南陵縣東; Founding: 梁大通中,
1893,961,1662,1,,,7475,0.0,0.0,27842.0,189,Temple ID 138873 Location: 州西; Founding: 后唐同光中,
1894,961,1663,1,,,8130,0.0,0.0,27842.0,189,Temple ID 138874 Location: 湯陰縣南場村; Founding: 隋开皇一年,
1895,962,1664,1,,,8208,0.0,0.0,27842.0,189,Temple ID 139733 Location: 漢陽縣西北,
1896,963,1665,1,,,7804,0.0,0.0,27842.0,211,Temple ID 140137 Location: 永安縣北; Founding: 五代晋天福中,
1897,964,1666,1,,,8402,0.0,0.0,27842.0,188,Temple ID 140225 Location: 高要縣; Founding: 宋代; Other: 六祖井,
1898,965,1667,1,,,8902,0.0,0.0,27842.0,188,Temple ID 140477 Location: 府城西北; Founding: 明永乐初,
1899,966,1668,1,,,7383,0.0,0.0,27842.0,246,Temple ID 138875 Location: 玉田縣文龍山; Other: 初名文龙庵，因梨花多改今名,
1900,967,1669,1,,,7839,0.0,0.0,27842.0,232,Temple ID 140111 Location: 同安縣東北大輪山; Other: 旧名兴教，宋熙宁中今名,
1901,968,1670,1,,,8334,0.0,0.0,27842.0,231,Temple ID 139956 Location: 興寧縣南鳳凰山; Other: 唐宋资兴县治旧址,
1902,968,1671,1,,,8669,0.0,0.0,27842.0,231,Temple ID 139984 Location: 成都縣西南; Other: 本名桃花寺，宋代今名，俗名草堂寺，康熙四年重修,
1903,969,1672,1,,,7137,0.0,0.0,27842.0,231,Temple ID 139410 Location: 西寧縣西川邊外; Other: 旧名郭隆寺，喇嘛所居，雍正十年奉敕重建，赐名祐宁寺，乾隆十四年今名，,
1904,970,1673,1,,,7712,0.0,0.0,27842.0,230,Temple ID 138876 Location: 州城南; Founding: 唐贞观五年; Other: 古塔,
1905,971,1674,1,,,7570,0.0,0.0,27842.0,230,Temple ID 138877 Location: 江都縣瓊花觀南; Founding: 宋淳化中; Other: 康熙四十四年赐额。又有西方寺，铁佛寺，静慧寺，宝轮寺，化城寺，仙女庙万佛寺，善觉寺，慈云寺，龙光寺,
1906,972,1675,1,,,8478,0.0,0.0,27842.0,231,Temple ID 140208 Location: 保昌縣北; Founding: 宋祥符中,
1907,973,1676,1,,,7211,0.0,0.0,27842.0,231,Temple ID 138878 Location: 得山南; Other: 乾隆十四年修,
1908,974,1677,1,,,7440,0.0,0.0,27842.0,119,Temple ID 138879 Location: 永濟縣中條山; Founding: 后周，建德中; Other: 初名灵居。仁寿初今名，洪武初白塔寺并合,
1909,975,1678,1,,,7623,0.0,0.0,27842.0,120,Temple ID 139467 Location: 平湖縣當湖; Founding: 明代; Other: 康熙四十一年今名,
1910,976,1679,1,,,7785,0.0,0.0,27842.0,120,Temple ID 140164 Location: 福鼎縣西; Founding: 晋天福二年; Other: 近有昭明寺，梁大通一年昭明太子立,
1911,977,1680,1,,,8954,0.0,0.0,27842.0,120,Temple ID 138881 Location: 鄠縣東南; Founding: 姚秦时; Other: 姚秦逍遥园，本名草堂寺，唐代今名,
1912,977,1681,1,,,8336,0.0,0.0,27842.0,120,Temple ID 139953 Location: 桂陽縣治東,
1913,977,1682,1,,,8430,0.0,0.0,27842.0,120,Temple ID 140212 Location: 皈善縣西; Other: 宋苏轼诗,
1914,978,1683,1,,,7729,0.0,0.0,27842.0,120,Temple ID 138882 Location: 壽州西北; Founding: 魏代,
1915,978,1684,1,,,7477,0.0,0.0,27842.0,120,Temple ID 138883 Location: 五臺縣棲賢谷; Other: 古名棲贤社，康熙中发帑重修,
1916,978,1685,1,,,7869,0.0,0.0,27842.0,120,Temple ID 139607 Location: 星子縣五老峰; Founding: 南齐张希之; Other: 康熙六年重修,
1917,979,1686,1,,,4811,0.0,0.0,27842.0,119,Temple ID 138880 Location: 馬邑縣寺頭村; Founding: 元代,
1918,979,1687,1,,,8731,0.0,0.0,27842.0,119,Temple ID 140062 Location: 州西; Founding: 唐代,
1919,980,1688,1,,,7558,0.0,0.0,27842.0,119,Temple ID 138884 Location: 上元縣攝山; Other: 宋明僧绍故宅,
1920,980,1689,1,,,8154,0.0,0.0,27842.0,119,Temple ID 138885 Location: 南召縣丹霞山; Founding: 唐长庆四年,
1921,980,1690,1,,,8610,0.0,0.0,27842.0,119,Temple ID 140255 Location: 臨桂縣七星岩; Founding: 唐代; Other: 顺治八年重建,
1922,981,1691,1,,,7619,0.0,0.0,27842.0,257,Temple ID 139475 Location: 府治西北; Founding: 宋代; Other: 明万历中重建，赐藏经五千卷,
1923,982,1692,1,,,7288,0.0,0.0,27842.0,43,Temple ID 138866 Location: 藁城縣西; Founding: 明弘治中; Other: 顺治中重修,
1924,983,1693,1,,,7478,0.0,0.0,27842.0,264,Temple ID 138887 Location: 崞縣西北,
1925,984,1694,1,,,7202,0.0,0.0,27842.0,196,Temple ID 140354 Location: 浪穹縣西北,
1926,985,1695,1,,,7812,0.0,0.0,27842.0,107,Temple ID 138888 Location: 金山縣; Other: 康熙四十四年巡幸,
1927,986,1696,1,,,8325,0.0,0.0,27842.0,18,Temple ID 140553 Location: 衡山縣祝融峰; Founding: 唐贞元中,
1928,987,1697,1,,,8338,0.0,0.0,27842.0,43,Temple ID 139963 Location: 州東,
1929,988,1698,1,,,8357,0.0,0.0,27842.0,48,Temple ID 139939 Location: 州西; Founding: 唐代; Other: 文邃禅师道场,
1930,989,1699,1,,,7825,0.0,0.0,27842.0,119,Temple ID 140304 Location: 南清縣東南; Founding: 宋开禧三年,
1931,990,1700,1,,,7177,0.0,0.0,27842.0,119,Temple ID 140305 Location: 南寧縣南; Founding: 唐贞观中,
1932,991,1701,1,,,7168,0.0,0.0,27842.0,119,Temple ID 140390 Location: 州治; Other: 列从亡臣十一人,
1933,992,1702,1,,,7211,0.0,0.0,27842.0,118,Temple ID 138889 Location: 阜城門外; Founding: 明永乐中; Other: 成化九年建石台，乾隆二十六年重修,
1934,992,1703,1,,,7476,0.0,0.0,27842.0,118,Temple ID 138890 Location: 繁峙縣西關外; Founding: 元代,
1935,992,1704,1,,,7949,0.0,0.0,27842.0,118,Temple ID 138891 Location: 舊府城內  明永樂中歷山門外遷移; Other: 正统中赐藏经，成化中今名,
1936,992,1705,1,,,7992,0.0,0.0,27842.0,118,Temple ID 138892 Location: 新泰縣法靈山; Founding: 宋建中靖国一年; Other: 大观一年赐额,
1937,992,1706,1,,,8229,0.0,0.0,27842.0,118,Temple ID 139745 Location: 蘄州治南; Other: 唐四祖道信卓锡,
1938,993,1707,1,,,7806,0.0,0.0,27842.0,119,Temple ID 140129 Location: 順昌縣治北; Founding: 宋隆兴已; Other: 一名天湖藏院，洪武三十五年重建,
1939,994,1708,1,,,7362,0.0,0.0,27842.0,94,Temple ID 138893 Location: 承德府東北，普陀宗乘廟西; Founding: 乾隆三十九年敕建,
1940,994,1709,1,,,7477,0.0,0.0,27842.0,94,Temple ID 138894 Location: 五臺縣靈鷲峰; Founding: 康熙三十九年发帑重建; Other: 乾隆十一年发帑重修,
1941,995,1710,1,,,7543,0.0,0.0,27842.0,94,Temple ID 138895 Location: 震澤縣平望鎮; Founding: 崇宁夏回族自治区,
1942,996,1711,1,,,8898,0.0,0.0,27842.0,195,Temple ID 140505 Location: 府城南,
1943,997,1712,1,,,8632,0.0,0.0,27842.0,196,Temple ID 140277 Location: 蒼梧縣東水井; Founding: 明代,
1944,998,1713,1,,,8902,0.0,0.0,27842.0,111,Temple ID 140470 Location: 府城東南; Other: 近处有九龙寺，天台寺,
1945,999,1714,1,,,7244,0.0,0.0,27842.0,111,Temple ID 138896 Location: 滄州城北; Founding: 后周广顺中（一云元代）; Other: 明正统十年千佛阁建立,
1946,999,1715,1,,,7539,0.0,0.0,27842.0,111,Temple ID 138897 Location: 洞庭西山漂渺峰; Founding: 梁大同四年,
1947,1000,1716,1,,,7362,0.0,0.0,27842.0,111,Temple ID 138898 Location: 山莊內,
1948,1000,1717,1,,,8901,0.0,0.0,27842.0,111,Temple ID 140497 Location: 府城北門外,
1949,1001,1718,1,,,8276,0.0,0.0,27842.0,111,Temple ID 139842 Location: 興山縣北,
1950,1002,1719,1,,,7185,0.0,0.0,27842.0,12,Temple ID 140327 Location: 新興州白塔山; Founding: 元代; Other: 有先农八蜡神,
1951,1002,1720,1,,,8912,0.0,0.0,27842.0,13,Temple ID 140419 Location: 府城南,
1952,1003,1721,1,,,0,0.0,0.0,27842.0,13,Temple ID 138899 Location: 臨榆縣寧海城; Founding: 雍正四年敕建; Other: 乾隆十九年重建,
1953,1003,1722,1,,,7362,0.0,0.0,27842.0,13,Temple ID 138900 Location: 山人萬樹園; Founding: 乾隆十六年,
1954,1004,1723,1,,,7401,0.0,0.0,27842.0,13,Temple ID 138901 Location: 介休縣東; Founding: 宋大观初,
1955,1005,1724,1,,,7389,0.0,0.0,27842.0,10,Temple ID 138913 Location: 榆次縣東源渦村; Founding: 汉建宁之初,
1956,1005,1725,1,,,6932,0.0,0.0,27842.0,10,Temple ID 138914 Location: 皈化城南門外; Founding: 顺治; Other: 康熙三十三今名,
1957,1005,1726,1,,,7601,0.0,0.0,27842.0,10,Temple ID 139422 Location: 府城東園; Other: 旧名永寿庵,
1958,1006,1727,1,,,7211,0.0,0.0,27842.0,8,"Temple ID 138910 Location: 太液池東北; Founding: na; Other: 顺治中重修,燕京八景",
1959,1006,1728,1,,,7503,0.0,0.0,27842.0,8,Temple ID 138911 Location: 渾源州治東北; Founding: 延祐三年,
1960,1006,1729,1,,,8878,0.0,0.0,27842.0,9,Temple ID 140405 Location: 府城北宅溪前,
1961,1007,1730,1,,,7539,0.0,0.0,27842.0,10,Temple ID 138912 Location: 吳縣西南; Founding: 吴天监三年,
1962,1008,1731,1,,,7261,0.0,0.0,27842.0,10,Temple ID 138902 Location: 府治南; Founding: 元中统三年; Other: 佛圣五百,
1963,1008,1732,1,,,7350,0.0,0.0,27842.0,11,Temple ID 138903 Location: 府城東南雞鳴山; Founding: 辽代,
1964,1008,1733,1,,,7211,0.0,0.0,27842.0,10,Temple ID 138904 Location: 長春園東,
1965,1008,1734,1,,,4473,0.0,0.0,27842.0,11,Temple ID 138905 Location: 曲陽縣東北; Founding: 唐天宝中,
1966,1008,1735,1,,,7584,0.0,0.0,27842.0,11,Temple ID 138906 Location: 鹽城縣治北; Founding: 唐武德三年,
1967,1008,1736,1,,,7394,0.0,0.0,27842.0,11,Temple ID 138907 Location: 交城縣西北; Founding: 北魏延兴三年,
1968,1008,1737,1,,,8184,0.0,0.0,27842.0,11,Temple ID 138908 Location: 洛陽縣故洛陽城; Founding: 熙平一年; Other: 洛阳伽蓝有记,
1969,1008,1738,1,,,8169,0.0,0.0,27842.0,11,Temple ID 138909 Location: 上蔡縣東,
1970,1008,1739,1,,,8336,0.0,0.0,27842.0,11,Temple ID 139947 Location: 桂陽縣東; Founding: 唐 宝应年间,
1971,1008,1740,1,,,6491,0.0,0.0,27842.0,11,Temple ID 140398 Location: 永寧府北必溪村; Other: 别名剌罗佛殿,
1972,1008,1741,1,,,8902,0.0,0.0,27842.0,11,Temple ID 140464 Location: 府城南枕水德 江; Founding: 明弘治中,
1973,1009,1742,1,,,7657,0.0,0.0,27842.0,12,Temple ID 139547 Location: 常山縣北; Founding: 唐大中十年,
1974,1010,1743,1,,,7211,0.0,0.0,27842.0,13,Temple ID 138917 Location: 南苑,
1975,1011,1744,1,,,7405,0.0,0.0,27842.0,9,Temple ID 138915 Location: 石樓縣治東; Founding: 不明; Other: 宋元明均重建,
1976,1011,1745,1,,,8160,0.0,0.0,27842.0,9,Temple ID 138916 Location: 桐柏縣東北; Founding: 大观,
1977,1011,1746,1,,,8823,0.0,0.0,27842.0,9,Temple ID 140076 Location: 州城重龍山,
1978,1011,1747,1,,,8456,0.0,0.0,27842.0,9,Temple ID 140246 Location: 澄邁縣東; Founding: 宋熙宁中,
1979,1012,1748,1,,,8227,0.0,0.0,27842.0,13,Temple ID 139739 Location: 蘄水縣西北; Founding: 五代晋时,
